run_group,stage,case_id,role,request_index,source_path,fragment_hash,match_rule,match_count,unique_type,field_path,excerpt,upstream_source,role_contract_judgment,severity,classification,code_path,conclusion
p0_full,04_continuous_csv_full,csv-profile-004,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.properties.semantic_task_plan,semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-004,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.required[0],semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-004,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/retriever.rendered_request.json,bc783e81c383c838d79d2dc379229cc9f80350fa01486bed4c0b8b2a0fb84185,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,<statebus-shared-prefix-v1> Country=Argentina | Year= 2017 | No. of cases=0 | No. of deaths=0 | No. of cases_median=0 | No. of cases_min= | No. of cases_max= | No. of deaths_median=0 | No. of deaths_min= | No. of deaths_max= | WHO Region=Am,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-004,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/retriever.rendered_request.json,bc783e81c383c838d79d2dc379229cc9f80350fa01486bed4c0b8b2a0fb84185,route_tool_candidate,1,route_tool_candidate,$.messages[0].content,<statebus-shared-prefix-v1> Country=Argentina | Year= 2017 | No. of cases=0 | No. of deaths=0 | No. of cases_median=0 | No. of cases_min= | No. of cases_max= | No. of deaths_median=0 | No. of deaths_min= | No. of deaths_max= | WHO Region=Am,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-004,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/retriever.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.properties.candidate_key,candidate_key,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-004,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/retriever.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.required[0],candidate_key,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-004,summarizer,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-004/logs/rendered_llm_requests/summarizer.rendered_request.json,bc783e81c383c838d79d2dc379229cc9f80350fa01486bed4c0b8b2a0fb84185,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,<statebus-shared-prefix-v1> Country=Argentina | Year= 2017 | No. of cases=0 | No. of deaths=0 | No. of cases_median=0 | No. of cases_min= | No. of cases_max= | No. of deaths_median=0 | No. of deaths_min= | No. of deaths_max= | WHO Region=Am,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/executor.rendered_request.json,7aa49c2efe8bd454968d2cdb87269ed96992f785e337ad37dfa76dacadf64378,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,"<statebus-shared-prefix-v1> Country = Afghanistan for disease_estimates row 1. {""memory_id"":""mem-current-csv-profile-004"",""replay_class"":""assist"",""score"":0.838259,""summary"":""2017 disease estimates by country and WHO region, including case a",rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/executor.rendered_request.json,7aa49c2efe8bd454968d2cdb87269ed96992f785e337ad37dfa76dacadf64378,route_tool_candidate,1,route_tool_candidate,$.messages[0].content,"<statebus-shared-prefix-v1> Country = Afghanistan for disease_estimates row 1. {""memory_id"":""mem-current-csv-profile-004"",""replay_class"":""assist"",""score"":0.838259,""summary"":""2017 disease estimates by country and WHO region, including case a",rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/executor.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.properties.candidate_key,candidate_key,rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/executor.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.required[0],candidate_key,rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/planner.rendered_request.json,071a9a8b2b579fa0deddc5cb3d9f510955c22beee69e9de5d10aada1ebe84e51,state_or_evidence_contract,1,state_or_evidence_contract,$.messages[0].content,"You are the StateBus v2 planner role. Return exactly one JSON object containing semantic_task_plan with these exact flat keys: goal, entities, time_scope, lexical_query, lexical_objective, semantic_query, semantic_objective, table_query, ta",rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.properties.semantic_task_plan,semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.required[0],semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/retriever.rendered_request.json,bc783e81c383c838d79d2dc379229cc9f80350fa01486bed4c0b8b2a0fb84185,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,<statebus-shared-prefix-v1> Country=Argentina | Year= 2017 | No. of cases=0 | No. of deaths=0 | No. of cases_median=0 | No. of cases_min= | No. of cases_max= | No. of deaths_median=0 | No. of deaths_min= | No. of deaths_max= | WHO Region=Am,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/retriever.rendered_request.json,bc783e81c383c838d79d2dc379229cc9f80350fa01486bed4c0b8b2a0fb84185,route_tool_candidate,1,route_tool_candidate,$.messages[0].content,<statebus-shared-prefix-v1> Country=Argentina | Year= 2017 | No. of cases=0 | No. of deaths=0 | No. of cases_median=0 | No. of cases_min= | No. of cases_max= | No. of deaths_median=0 | No. of deaths_min= | No. of deaths_max= | WHO Region=Am,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/retriever.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.properties.candidate_key,candidate_key,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/retriever.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.required[0],candidate_key,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-005,summarizer,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-005/logs/rendered_llm_requests/summarizer.rendered_request.json,bc783e81c383c838d79d2dc379229cc9f80350fa01486bed4c0b8b2a0fb84185,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,<statebus-shared-prefix-v1> Country=Argentina | Year= 2017 | No. of cases=0 | No. of deaths=0 | No. of cases_median=0 | No. of cases_min= | No. of cases_max= | No. of deaths_median=0 | No. of deaths_min= | No. of deaths_max= | WHO Region=Am,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/executor.rendered_request.json,5e1a617ad398b18260d0b445755f69f6dce975375ad659ba27541285b95c2e71,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,"<statebus-shared-prefix-v1> DATE TIME = 01/01/2015 00:00 for weather_baro_2015 row 1. {""memory_id"":""mem-current-csv-profile-002"",""replay_class"":""assist"",""score"":0.813037,""summary"":""2017 disease estimates by country and WHO region, including",rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/executor.rendered_request.json,5e1a617ad398b18260d0b445755f69f6dce975375ad659ba27541285b95c2e71,route_tool_candidate,1,route_tool_candidate,$.messages[0].content,"<statebus-shared-prefix-v1> DATE TIME = 01/01/2015 00:00 for weather_baro_2015 row 1. {""memory_id"":""mem-current-csv-profile-002"",""replay_class"":""assist"",""score"":0.813037,""summary"":""2017 disease estimates by country and WHO region, including",rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/executor.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.properties.candidate_key,candidate_key,rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/executor.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.required[0],candidate_key,rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/planner.rendered_request.json,071a9a8b2b579fa0deddc5cb3d9f510955c22beee69e9de5d10aada1ebe84e51,state_or_evidence_contract,1,state_or_evidence_contract,$.messages[0].content,"You are the StateBus v2 planner role. Return exactly one JSON object containing semantic_task_plan with these exact flat keys: goal, entities, time_scope, lexical_query, lexical_objective, semantic_query, semantic_objective, table_query, ta",rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.properties.semantic_task_plan,semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.required[0],semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/retriever.rendered_request.json,8f7f7f823a711dfe33900e3b46744aa723f52d94a5bc6a8921e90cc891d18277,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,<statebus-shared-prefix-v1> DATE TIME=01/01/2015 05:00 |  WINDSPEED=5.64 |  DIR=271 |  GUSTS=9.33 |  AT=25.5 |  BARO=1020.5 |  RELHUM= |  VIS= DATE TIME=01/01/2015 01:00 |  WINDSPEED=3.89 |  DIR=273 |  GUSTS=7.00 |  AT=26.8 |  BARO=1022.7 |,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/retriever.rendered_request.json,8f7f7f823a711dfe33900e3b46744aa723f52d94a5bc6a8921e90cc891d18277,route_tool_candidate,1,route_tool_candidate,$.messages[0].content,<statebus-shared-prefix-v1> DATE TIME=01/01/2015 05:00 |  WINDSPEED=5.64 |  DIR=271 |  GUSTS=9.33 |  AT=25.5 |  BARO=1020.5 |  RELHUM= |  VIS= DATE TIME=01/01/2015 01:00 |  WINDSPEED=3.89 |  DIR=273 |  GUSTS=7.00 |  AT=26.8 |  BARO=1022.7 |,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/retriever.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.properties.candidate_key,candidate_key,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,retriever,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/retriever.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.required[0],candidate_key,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-006,summarizer,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-006/logs/rendered_llm_requests/summarizer.rendered_request.json,8f7f7f823a711dfe33900e3b46744aa723f52d94a5bc6a8921e90cc891d18277,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,<statebus-shared-prefix-v1> DATE TIME=01/01/2015 05:00 |  WINDSPEED=5.64 |  DIR=271 |  GUSTS=9.33 |  AT=25.5 |  BARO=1020.5 |  RELHUM= |  VIS= DATE TIME=01/01/2015 01:00 |  WINDSPEED=3.89 |  DIR=273 |  GUSTS=7.00 |  AT=26.8 |  BARO=1022.7 |,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/executor.rendered_request.json,a3996604f3c39671099c9acb5a46e3234cad3f69733ecb717b5e0a591dab74ef,scorer_or_validator,1,scorer_or_validator,$.messages[0].content,"<statebus-shared-prefix-v1> DATE TIME = 01/01/2015 00:00 for weather_baro_2015 row 1. {""memory_id"":""mem-current-csv-profile-006"",""replay_class"":""assist"",""score"":0.80863,""summary"":""Weather data profiled for 2015 with wind, temperature, and b",rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/executor.rendered_request.json,a3996604f3c39671099c9acb5a46e3234cad3f69733ecb717b5e0a591dab74ef,route_tool_candidate,1,route_tool_candidate,$.messages[0].content,"<statebus-shared-prefix-v1> DATE TIME = 01/01/2015 00:00 for weather_baro_2015 row 1. {""memory_id"":""mem-current-csv-profile-006"",""replay_class"":""assist"",""score"":0.80863,""summary"":""Weather data profiled for 2015 with wind, temperature, and b",rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/executor.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.properties.candidate_key,candidate_key,rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,executor,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/executor.rendered_request.json,fe64f21bd9caccd95b5f1f04a937dc82b455524c0d831fae5b54cbf7dad66f91,route_tool_candidate,1,route_tool_candidate,$.response_schema.required[0],candidate_key,rendered request requests[0],Executor route/tool fields can be a lawful verified execution contract; inspect upstream provenance,high,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/planner.rendered_request.json,071a9a8b2b579fa0deddc5cb3d9f510955c22beee69e9de5d10aada1ebe84e51,state_or_evidence_contract,1,state_or_evidence_contract,$.messages[0].content,"You are the StateBus v2 planner role. Return exactly one JSON object containing semantic_task_plan with these exact flat keys: goal, entities, time_scope, lexical_query, lexical_objective, semantic_query, semantic_objective, table_query, ta",rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.properties.semantic_task_plan,semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
p0_full,04_continuous_csv_full,csv-profile-007,planner,0,/home/qcrs/statebus/runs/full_qwen3_full_p1_20260715_001059/stages/04_continuous_csv_full/workspaces/L2/csv-profile-007/logs/rendered_llm_requests/planner.rendered_request.json,7ab5fac2573a3a63fdb7c5da2fd87375ab7a508974f5c27ad4f82a954b583ccf,state_or_evidence_contract,1,state_or_evidence_contract,$.response_schema.required[0],semantic_task_plan,rendered request requests[0],"lexical signal requires role, provenance, scorer-visibility and downstream data-flow review",review,automated_lexical_triage_only,v2/runtime/smoke.py:578-590,lexical hit only; not evidence of cheating without provenance/data-flow confirmation
